step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_OUT,DEBIT,PAYMENT,TRANSFER
458,45378.27,178651.15,138897.82,29770.74,132756.22,1,1,0,0
51,65604.91,131593.78,75800.1,7101.16,33182.79,1,1,0,1
341,14112.34,133179.39,155441.07,87798.31,31316.69,1,1,1,0
667,83939.73,11854.98,8064.28,13768.23,14282.38,1,1,0,0
704,75958.48,170534.83,6710.17,126743.44,58879.48,0,0,0,1
397,37729.98,97686.02,84565.24,2210.23,40176.79,1,0,0,0
503,17012.1,142704.44,121914.66,102582.81,66270.44,0,1,0,1
509,72455.3,10641.48,101415.72,161843.14,68921.77,0,0,0,0
206,39276.74,59469.36,72901.91,35828.25,158549.14,1,0,0,0
379,30474.32,102769.91,40962.78,141314.95,97800.72,0,1,0,0
740,65361.0,169242.0,29001.95,110387.84,177931.11,0,1,1,1
47,38610.5,136393.63,165212.7,104164.72,108993.0,0,0,1,0
158,91990.06,58205.02,39373.67,45964.27,46759.52,1,1,1,1
454,94196.26,63601.69,61110.49,53231.06,74326.39,0,1,0,1
468,6289.62,162572.54,191987.76,80715.65,74086.02,0,1,1,0
268,17492.5,73259.73,140186.91,125990.23,139417.69,0,0,1,0
696,41176.58,69549.39,19802.87,161248.3,109166.91,1,0,1,0
492,70102.06,158483.33,176673.23,196150.28,99132.47,1,0,1,0
184,41047.81,5157.21,56649.68,188575.2,31578.43,0,1,0,0
498,88868.17,59676.28,11358.89,45925.26,54165.82,1,0,1,0
577,1838.05,103677.32,109708.52,147583.34,34280.21,1,0,0,0
165,30040.84,143130.96,111661.63,82888.66,130210.33,0,0,1,1
478,82210.42,2036.81,21623.83,14009.5,22102.86,1,1,1,0
135,25948.77,31960.28,198153.4,168497.67,32974.05,1,1,0,1
126,22647.96,194457.24,135548.35,59683.56,176029.6,1,1,1,0
241,34101.95,171649.24,137524.09,96251.78,6290.55,1,1,0,1
396,90532.85,32130.38,175479.06,50390.17,72727.57,1,0,1,0
528,21993.02,197107.87,90445.15,112961.32,194599.93,0,0,1,1
478,79284.75,169785.39,82951.56,111140.37,125080.41,0,1,0,1
543,91202.23,49250.18,151960.9,103179.33,112614.86,0,1,0,1
42,46559.5,3793.7,155713.02,168675.42,106094.71,1,0,1,1
558,50491.06,169622.24,138480.49,119470.55,122.07,0,1,0,1
375,98116.98,93782.09,122942.34,134305.06,97030.58,0,0,0,0
315,95611.93,14523.72,111688.25,143766.42,192147.91,0,0,0,0
147,16988.52,128138.75,56513.41,121512.59,188102.64,1,0,1,0
562,41169.01,141709.27,199221.54,155186.86,164959.38,0,0,1,0
247,16393.11,1745.11,5149.07,76901.31,133549.67,1,1,0,0
199,87873.09,32025.72,192819.6,16791.89,88428.02,1,0,1,0
149,32624.39,28665.8,58435.11,110269.57,19662.29,0,0,1,1
720,96919.26,46646.15,127785.88,118596.24,46741.77,0,1,0,1
156,56692.51,136475.21,198733.34,168889.32,149510.73,0,0,1,0
147,72743.21,156026.91,5412.98,23309.17,134721.48,0,0,0,0
486,51253.46,173056.45,139486.65,128753.6,21442.04,0,0,0,0
480,61964.32,149230.36,40890.87,114552.38,107826.97,0,0,1,0
153,15452.49,183158.38,35692.39,43716.71,16539.41,0,0,1,0
311,94885.42,10955.5,88876.4,190121.76,80602.42,1,1,1,0
418,87386.15,149769.77,21016.48,1669.54,124956.87,0,1,0,1
567,47231.72,62881.83,85937.46,94054.09,12323.62,0,0,0,0
233,96611.1,169079.04,143363.6,159978.39,41817.92,1,1,1,1
220,45185.72,130850.76,139897.2,143325.66,133475.39,1,1,1,0
587,74905.28,171481.71,72997.15,42721.51,42509.25,0,1,1,1
467,93878.58,196756.18,30631.54,114406.72,183191.22,1,0,1,0
544,1595.94,103883.18,75531.38,25738.68,147160.99,1,0,1,1
517,4936.47,89144.79,88357.77,91245.45,62781.86,1,0,1,0
411,31314.64,69053.55,91.29,91533.65,151059.49,1,0,0,0
484,835.31,152070.08,167999.0,60656.42,93901.14,0,0,0,0
38,96604.6,13503.75,104952.95,132911.28,21696.61,1,1,1,1
557,15902.85,100531.67,138673.02,53871.95,25746.99,0,1,0,1
313,72016.52,156682.84,90728.38,115734.96,8380.94,0,0,0,1
631,15491.46,92950.61,101503.07,76467.92,40973.74,0,1,0,1
423,56182.87,114781.83,105617.21,182846.12,102683.21,1,0,0,1
483,38484.32,170121.67,109625.32,1742.86,42811.17,0,0,0,0
440,69532.98,68902.12,88763.29,63710.68,119846.7,0,0,1,0
256,95072.0,187483.6,135854.68,1465.45,5333.67,1,1,1,1
243,223.22,169971.73,4267.01,42964.53,50023.24,1,0,0,0
508,1967.58,195405.9,112884.85,100384.39,64090.9,0,0,0,0
395,61010.59,31746.32,85916.13,96090.38,25172.09,0,0,0,0
212,55846.33,34687.28,122226.59,129189.54,119959.93,0,0,0,1
281,19669.13,171445.69,174558.83,115969.87,41034.11,1,0,0,1
717,13394.18,190768.89,10694.12,33438.01,46669.78,0,0,1,1
277,73696.72,115341.49,104944.32,146951.96,126395.91,1,1,0,0
653,35023.69,74939.45,24217.85,98194.7,132050.62,0,1,0,1
509,92446.69,135767.67,32474.34,36176.53,91560.42,0,0,1,1
241,7231.67,107498.09,192273.32,113099.6,110138.73,0,0,0,0
129,96170.55,196010.85,55479.75,70388.15,82661.62,1,0,1,1
337,95744.97,171617.58,39804.04,75673.13,118306.72,1,0,1,1
673,98155.35,140356.91,111628.23,85271.8,173014.0,0,1,0,1
649,84351.42,58346.44,52329.71,158195.48,113825.7,0,0,0,1
625,50264.99,158232.15,28687.72,7796.0,131179.27,1,0,0,0
726,26594.56,193454.21,6954.97,33423.62,174042.1,1,0,0,0
91,16709.45,135067.01,98550.64,137324.33,150766.18,1,1,0,0
437,56581.95,122835.16,112121.13,192759.25,39208.0,0,0,0,1
464,94864.41,69751.86,125420.53,44345.7,197835.73,1,0,0,0
45,99120.4,109244.39,69542.19,7953.01,145491.32,1,0,1,1
29,97072.96,80248.89,92554.3,91814.26,130199.34,1,0,1,1
583,25819.29,57220.47,128267.85,138988.12,61278.91,0,0,0,1
660,31548.44,51033.0,84883.39,118930.09,107326.83,1,1,0,1
731,92405.15,192520.65,74083.72,146073.32,13554.08,0,0,0,1
516,64402.56,88067.19,138937.42,87478.69,36926.8,1,1,1,0
710,86257.06,40228.02,199599.34,125526.57,113425.74,0,1,0,1
512,87157.18,163763.0,133154.95,7838.66,28948.08,0,0,1,0
314,62905.03,79812.64,184532.18,188740.14,164857.12,1,1,1,0
294,89037.86,85865.16,756.97,115251.59,188244.77,0,0,0,1
90,25444.25,38929.72,108960.25,193252.49,101708.09,0,1,0,1
95,81121.96,169023.87,63822.28,36052.25,187047.33,1,0,1,1
572,6407.36,3474.78,24829.61,148034.01,4862.88,0,0,1,1
318,81241.18,121212.27,146933.15,61122.55,198608.04,0,0,1,1
333,47162.32,42109.53,65843.69,196298.19,153410.01,0,0,0,1
705,97219.0,85689.62,53357.03,124066.46,57463.39,0,1,0,1
142,39392.91,80851.03,172790.83,142207.75,188060.33,1,0,0,1
31,2533.45,35490.23,66006.1,8650.41,7893.62,0,0,1,1
684,47857.36,134026.23,193804.89,123325.4,177157.35,1,0,0,1
100,48421.14,103629.32,144843.45,108371.9,181607.32,0,1,0,1
116,61925.95,189794.15,34251.93,182493.04,40825.13,0,0,1,0
215,84969.17,106488.98,33422.92,108282.13,78599.65,1,1,0,0
257,49028.58,37657.65,5549.99,38938.77,67747.09,0,0,1,1
160,8440.61,149667.91,104589.37,41126.95,81578.25,0,0,0,1
443,93534.57,21465.13,15049.59,36374.03,187954.8,0,0,1,0
675,90303.29,79871.63,169872.51,12466.64,37364.49,0,1,0,0
324,57416.07,108464.68,30659.49,74910.75,142754.66,1,1,1,0
49,82505.11,166150.01,25942.78,99820.02,3249.51,1,1,0,1
696,22816.5,161451.81,184495.85,40760.27,150520.12,0,0,1,1
194,67447.44,167268.41,136278.63,68557.42,184882.53,1,1,0,0
137,74673.22,50150.18,33849.47,122954.7,193640.15,0,1,0,1
318,79343.92,115885.42,27642.39,128354.76,49158.4,0,0,1,1
142,19275.89,183423.83,59363.2,22404.27,4669.32,0,1,1,0
344,85862.27,125067.36,194358.31,92294.38,82349.61,0,1,0,1
180,24476.76,29653.27,116515.57,197281.08,167171.36,0,0,1,0
53,9454.64,168820.02,121164.63,82401.47,103732.29,1,1,0,1
648,31876.9,78604.68,191193.88,46288.09,77443.12,0,1,0,1
266,50664.19,77147.97,175516.51,98734.26,174823.2,0,0,1,1
286,12580.85,39676.54,82343.72,5392.22,115577.95,1,1,1,1
661,7360.97,136317.98,63709.86,105158.38,119670.38,1,1,0,0
390,81879.06,179685.42,184257.45,49970.15,106453.14,0,1,0,0
390,86413.74,87600.93,99598.23,178913.61,177101.77,0,1,0,1
721,79935.01,145517.82,582.54,72896.01,101562.53,0,1,1,1
602,36187.03,45530.91,60243.23,194520.54,17914.9,0,0,0,0
130,77823.45,153117.43,83219.69,113452.28,74231.12,0,0,0,1
306,33587.48,71591.37,108307.44,80356.67,55471.99,1,1,0,0
78,69436.8,15855.89,168919.37,181876.71,71493.6,0,1,1,1
593,58590.31,86978.95,21249.62,183538.26,131978.27,1,0,0,1
404,47705.35,113582.33,102405.67,74002.09,164554.22,0,0,0,0
78,64780.81,44339.72,192244.44,197532.26,5137.27,0,1,1,1
42,59257.57,101978.24,121788.93,68705.02,37719.74,0,0,0,0
45,61680.87,59626.8,21483.84,90926.88,142786.34,0,0,1,1
267,44803.47,26946.55,162180.43,52718.69,25331.61,1,1,0,1
459,38881.1,20269.49,52234.82,99206.2,71976.28,0,0,1,1
66,73758.68,64337.32,45555.09,64347.98,143721.83,0,0,1,0
397,30535.55,184855.78,43327.02,181586.12,137912.88,0,1,0,1
733,91739.02,47216.69,75238.75,12683.18,13786.14,0,0,0,0
605,65713.33,152225.27,68661.03,195463.54,171286.69,1,0,0,1
358,75848.87,14488.79,43211.76,174638.62,6348.49,1,1,0,1
313,35357.5,133650.0,1511.73,196094.36,175437.92,0,0,1,1
593,95075.94,137264.33,33753.04,60459.69,97559.72,0,0,0,1
110,22516.03,87138.31,173437.82,114157.71,15232.85,1,0,1,1
644,18611.38,24033.66,10848.44,45634.77,120782.08,1,1,1,1
591,64240.8,176042.33,163645.21,122929.52,173330.39,1,0,1,1
223,30230.93,90422.41,71800.41,19077.04,68047.42,1,1,1,1
194,94246.97,168270.44,23294.07,81719.4,113869.77,0,0,1,1
563,86706.53,177645.9,198813.94,145824.06,88471.87,1,1,1,0
241,59327.01,76813.29,20844.5,88939.67,65906.81,0,1,0,0
372,15314.41,122100.76,4161.24,144203.89,34317.47,1,1,1,0
209,91599.52,164299.76,85091.48,23455.26,64885.68,1,1,1,0
555,16220.15,114632.24,45702.78,103324.88,184386.6,0,0,0,1
742,36847.74,1673.31,1936.55,58474.92,144080.44,1,1,0,1
721,72415.99,49752.87,93776.51,100354.36,21967.3,0,1,1,0
508,74187.95,174327.83,80714.62,168836.21,12653.48,1,0,0,0
634,53876.86,64813.4,8527.83,171890.02,57268.09,0,1,1,0
156,78225.56,152911.09,138965.34,170572.36,110897.62,0,0,0,0
638,4374.64,37523.5,53560.18,181835.87,163605.79,0,0,0,1
70,79731.78,16221.7,135821.4,90792.23,163114.78,1,1,0,1
665,49388.43,97412.72,13761.39,29759.9,3170.99,1,0,1,1
474,87460.92,154036.58,84259.97,183158.31,107879.17,1,1,0,1
489,93228.95,160847.9,86653.64,176781.15,93089.04,0,0,1,0
502,71096.3,103127.23,102885.16,80026.26,3477.63,0,0,1,1
250,28123.03,41317.89,92598.33,144623.68,121660.18,1,1,1,1
196,87476.17,90817.99,182899.91,39324.59,19059.91,1,0,0,1
352,98601.42,112417.28,73966.37,75781.74,145754.43,0,1,1,1
641,70642.64,56269.91,168994.37,193561.9,103318.45,0,0,1,1
742,18732.64,143862.93,192168.66,132254.04,29988.53,0,0,0,0
291,36843.46,97222.42,144059.04,157834.53,94655.52,0,0,1,0
609,92510.45,143950.46,4084.55,52784.44,12487.21,0,1,0,1
127,37040.94,149177.94,84297.46,3773.95,9989.56,0,0,0,0
287,15972.99,155353.07,124412.7,12175.31,80120.05,1,1,1,1
203,24029.56,173998.65,185821.38,7316.21,157257.85,0,1,1,0
191,55046.78,69716.07,87844.66,17209.03,29920.73,0,0,0,1
34,54537.72,90041.11,147630.7,96661.38,26175.26,0,1,0,0
328,64566.15,123808.08,54574.9,43291.14,126964.8,1,1,0,0
351,16971.42,35159.14,61784.31,19597.28,108517.17,0,1,0,1
9,43731.54,173780.68,132747.03,149175.89,91760.54,0,1,0,0
729,20158.81,75984.81,125276.49,97798.36,60781.18,0,1,1,0
558,45883.33,183129.19,126576.25,62480.27,86293.83,1,1,0,0
60,57154.32,18394.11,34246.39,31078.66,984.96,0,1,1,0
337,80214.3,55697.56,168158.79,101688.38,99589.0,1,1,1,0
202,67694.19,172480.66,195750.91,76551.84,157312.3,1,0,0,0
24,5180.29,129615.01,129486.91,197074.5,25173.9,0,1,1,0
54,48733.7,103349.23,159766.96,13256.99,37626.34,1,0,0,1
252,24170.15,119977.74,191959.29,64519.15,199103.4,0,0,1,0
196,27613.27,60976.48,195314.34,188478.09,2789.97,0,0,0,0
454,95950.38,1140.58,139857.2,139381.0,192689.12,0,1,0,1
375,7570.04,83417.4,108793.1,158696.47,45895.56,1,1,1,0
198,8147.98,158016.81,31537.72,198096.13,86469.53,1,0,1,0
458,58766.75,151342.44,110235.9,164093.7,194693.45,1,1,1,0
634,76800.89,29372.88,22612.16,87456.99,134957.17,0,1,1,0
593,65388.45,86722.97,143241.45,41898.4,89856.0,1,1,0,0
107,3680.46,7387.88,194503.78,12752.76,115125.27,0,1,0,1
566,82822.23,149404.38,67940.24,184783.83,117022.46,1,1,1,1
203,22416.91,135820.63,66894.03,30724.03,155894.19,0,0,0,1
203,29942.77,66559.01,180525.13,162426.47,159790.41,0,0,1,1
74,19059.09,181928.79,85048.73,193849.78,96436.5,1,1,0,1
144,88299.79,41219.38,33993.56,36147.77,81414.67,0,1,0,1
404,35652.79,141338.25,55079.64,192829.3,148818.34,0,1,1,0
657,66358.47,64393.91,40897.4,133219.36,197762.46,1,0,0,1
649,13913.38,122804.13,33843.58,157826.61,136512.64,0,0,1,1
731,69554.04,1945.13,166576.4,102180.45,187701.98,1,0,0,0
364,76657.28,164160.65,175482.71,1910.89,93822.62,0,1,1,0
665,88730.49,113597.5,145804.11,137925.79,60179.67,1,0,1,1
639,99594.02,17311.04,102479.19,99382.02,184593.09,1,1,0,1
653,14085.28,142222.15,77813.02,176351.69,19127.42,1,1,1,0
428,64567.24,86971.59,6835.98,70225.5,28698.89,1,1,0,1
278,53722.2,58673.68,44480.07,66675.24,155079.09,1,0,0,1
312,96017.19,158354.29,12579.9,129294.26,91027.38,1,0,0,1
455,1421.46,138880.61,198130.82,96373.64,127795.6,0,1,1,1
516,1159.6,76821.2,176880.73,35640.92,10329.32,0,1,0,0
571,4005.15,20571.93,191480.38,132970.11,82315.61,1,0,1,0
225,75457.79,160489.7,103668.19,196393.97,28038.66,0,1,1,0
338,36154.38,91926.05,730.09,120482.62,109847.55,1,0,0,0
420,56375.78,196756.37,166754.0,181733.38,47726.7,1,0,1,0
401,75476.36,153253.0,193258.54,147146.21,9653.42,0,0,0,0
727,46834.23,91045.62,60058.52,157194.65,191508.26,0,0,0,1
346,82511.93,144260.79,25692.16,39512.05,40312.01,0,0,1,0
700,50321.49,143791.04,97977.26,90129.64,25864.05,1,1,1,0
721,52619.19,195130.89,132423.37,159524.32,118979.86,1,1,1,1
347,3359.87,176922.14,155740.23,148983.27,186859.42,0,0,1,0
580,23346.28,199844.38,63635.21,145556.38,93341.18,0,1,0,1
633,76348.68,106884.87,123157.09,16342.88,44260.23,0,0,1,0
37,69225.73,116114.17,105837.93,51704.52,6609.53,1,0,1,1
570,18438.51,78009.83,40314.08,154006.15,11620.93,0,1,0,0
12,53419.64,103849.13,181019.22,47258.86,46975.75,0,1,1,1
424,49654.15,34521.16,180846.14,163810.02,27368.92,1,1,1,1
680,86521.83,194373.44,105560.14,31296.63,5340.6,0,0,1,0
325,85633.81,109000.81,44145.32,128278.37,180216.64,0,1,1,0
554,35697.19,29084.43,140371.38,35158.21,199598.6,0,1,0,1
440,53890.46,107889.91,163479.38,21549.84,137098.67,0,0,1,0
502,12122.57,5660.51,12580.3,32817.33,117282.26,0,0,1,1
513,10997.24,121649.11,37168.68,70579.81,18853.85,1,0,1,1
361,17721.01,14776.97,928.62,99915.11,137266.76,1,0,1,1
371,87484.44,99525.56,132577.43,40840.2,53263.48,0,1,0,1
399,13642.71,40457.33,124604.77,65390.12,99898.05,1,0,1,1
472,13132.14,117534.43,39637.66,150317.91,50391.98,1,1,1,1
124,85354.81,144425.66,198457.61,196656.2,117362.84,0,1,1,0
563,94600.65,29916.09,86315.88,8113.85,72172.27,0,0,0,1
230,42289.42,93879.95,99143.6,65212.48,12757.23,1,1,1,1
84,97105.41,101019.55,138787.26,16117.07,52629.8,0,1,1,1
540,65457.68,120034.49,45350.34,152580.86,34307.41,0,1,0,1
649,75927.21,132389.54,92809.78,81994.02,125414.7,1,1,0,0
397,66047.74,114293.9,120340.48,165089.17,65681.66,0,0,1,1
331,71872.67,108541.69,172947.13,32248.95,59563.73,0,0,1,1
101,43630.25,25031.92,25036.1,172916.77,30789.34,1,0,1,1
528,22959.38,142581.82,61791.98,54644.71,148998.75,1,0,1,0
305,60922.58,195732.82,146859.2,163528.88,136907.68,0,1,1,0
135,31366.85,45857.94,161835.08,48670.76,107988.77,1,1,1,0
551,66902.56,27274.45,169297.41,133810.9,93892.2,1,1,1,0
211,98931.0,123130.3,190948.2,70496.53,158119.44,0,1,1,0
282,11734.42,4816.98,48135.43,187374.7,175124.81,1,0,0,1
742,77496.12,126495.43,180832.97,78644.87,190536.27,1,0,0,0
662,27025.89,92481.98,46287.69,5987.42,163874.04,0,0,0,0
519,34467.05,78429.34,102019.33,152103.43,82420.8,1,0,1,0
241,1391.55,146468.04,167876.01,85499.97,88633.25,1,0,0,1
356,51765.52,17002.65,190500.52,131231.74,34845.04,1,1,0,0
44,58652.68,109559.58,90316.94,87527.72,98631.42,0,1,1,1
57,79286.15,17185.34,62588.56,111141.43,158717.83,0,0,1,1
113,45325.12,83765.83,193031.37,123572.99,161775.96,0,0,0,0
330,81618.49,29103.54,182406.8,133938.18,18975.29,1,1,1,1
168,28081.73,42696.17,24108.39,122646.34,7333.07,0,1,1,1
96,38123.06,174962.52,1667.13,37687.32,32581.88,0,0,0,1
321,24079.92,181905.14,114930.69,26288.37,35976.23,0,1,1,0
291,87940.03,66686.94,5055.14,152062.45,169223.65,1,1,0,1
436,79794.74,105544.03,133189.04,65860.33,185985.23,1,0,1,1
346,93278.51,142600.78,61361.72,115325.68,16647.27,0,0,1,0
296,24765.0,173324.92,51861.87,176185.99,163939.59,0,0,0,1
426,58286.22,163552.07,48431.07,161721.25,170666.95,1,0,0,1
681,71159.69,138075.31,195825.08,165615.44,70251.36,1,1,1,1
421,1822.18,43106.46,19640.75,116405.27,19724.61,0,0,1,1
357,793.09,49311.58,95373.05,74727.04,127318.45,0,1,1,1
266,68252.72,144222.19,176353.78,82705.21,13479.37,0,1,1,0
123,49537.56,90961.31,169964.51,182967.26,97341.58,1,0,1,1
551,41368.02,150398.39,33471.86,133556.39,39132.27,0,1,0,1
141,57218.25,70760.94,117411.46,24271.88,43317.81,1,1,1,0
279,79507.85,145987.77,152983.31,16963.8,161126.71,0,0,1,0
198,1890.01,190234.65,137858.44,71256.26,103639.81,1,0,1,1
358,53073.31,49843.12,193379.17,134108.77,38949.09,1,1,1,1
97,61467.66,71945.93,17725.47,19177.12,114121.45,1,1,1,1
658,93605.2,137883.05,122998.59,6496.63,177840.45,0,0,1,1
707,43926.55,72802.51,154408.27,171843.25,57104.63,0,1,1,1
674,75195.19,92546.17,41634.58,144823.31,95984.78,1,1,1,0
314,50922.24,69456.08,155999.37,54154.93,11478.09,1,0,0,1
529,34873.68,155272.79,53968.79,112560.71,43932.14,0,0,1,1
375,94888.79,158271.97,168091.77,117671.9,112557.91,1,1,1,0
50,47408.6,36135.82,7631.35,69506.8,961.32,0,1,1,1
556,93827.2,104207.44,144337.65,74685.64,192223.18,1,1,0,1
367,56889.76,180345.03,189139.28,33635.73,129876.88,1,0,0,0
145,76646.63,156916.62,39424.23,62139.04,193775.36,1,0,0,0
592,99690.7,141281.42,39320.77,39926.22,155150.33,0,0,1,0
76,35414.56,163301.05,187140.35,135147.01,173641.39,1,1,1,0
734,51718.74,4345.27,69781.56,78862.87,88542.36,0,1,1,0
307,96382.71,159422.86,4233.09,147911.29,15284.21,0,1,0,0
606,21170.08,146695.88,45605.67,140747.91,193623.64,1,0,0,1
332,65534.94,162613.04,55518.1,161146.6,168200.14,1,1,1,1
154,44682.01,140793.74,36610.56,7352.67,170209.17,1,0,0,0
82,24845.46,134513.6,167725.33,76113.32,177590.18,1,0,1,1
331,10778.0,60111.88,100901.21,38435.98,111724.45,0,1,0,0
591,72071.51,76476.85,94922.05,24442.86,91422.43,0,0,0,0
578,42729.48,20487.41,171973.93,83641.04,18992.08,0,1,1,1
638,74549.93,170555.54,64653.82,171628.95,194620.15,0,0,0,1
504,1967.39,192889.72,68269.73,131050.98,167041.87,1,0,0,0
630,87734.09,89853.13,76807.34,115749.33,118843.94,1,1,0,1
483,48295.5,120849.46,32608.14,43144.93,45998.95,1,1,1,1
139,72571.17,164525.8,15403.35,165228.54,179249.57,0,1,0,0
512,32682.26,40664.58,55235.92,70614.27,199626.21,1,1,1,1
504,74957.47,145815.16,137187.62,27349.05,159164.58,0,1,1,0
200,51232.74,99612.62,92207.11,20680.41,194414.12,0,1,1,0
700,82671.64,123725.2,148922.62,169510.89,44283.93,0,0,1,1
551,21067.11,189239.24,120661.74,36190.19,154740.38,0,1,0,0
449,54918.76,15132.15,58369.11,116024.53,165471.41,0,1,0,1
386,55746.33,166729.16,91931.6,187638.2,7157.66,1,0,0,0
708,74881.02,143666.33,8528.07,61804.95,58352.41,1,0,1,0
160,51291.45,102694.33,127361.48,189515.73,133541.11,1,1,1,1
551,38588.5,142498.68,27407.56,150360.76,135168.56,1,0,0,0
137,41869.73,26489.56,68119.72,111646.8,131380.92,1,0,1,0
120,997.58,88110.63,110639.72,137870.48,137007.01,1,1,0,1
337,89643.72,84840.58,171680.37,34107.82,172699.3,0,1,0,1
101,58423.37,184782.91,174331.12,24366.31,153392.6,1,1,1,0
352,73988.96,189262.03,90595.79,103190.92,80425.26,0,0,1,0
215,16073.86,162186.43,32138.41,22379.75,43833.88,1,0,1,0
272,99247.76,57875.09,77333.74,103009.43,149747.35,0,1,1,1
239,52781.37,25823.39,7338.05,192032.48,73870.04,1,0,0,1
279,12696.02,108484.59,43908.53,30236.77,131774.43,0,0,1,0
669,80747.03,28870.31,158788.61,39411.91,24190.71,0,1,1,0
412,46084.18,153417.49,107733.26,2719.01,91834.68,1,0,0,0
424,59462.12,46172.08,7203.68,100153.74,74734.8,1,0,1,0
177,16795.11,143725.4,169959.79,45711.65,7417.93,0,1,1,1
29,39581.01,6084.15,57384.23,76594.87,117860.39,1,1,0,0
453,58161.75,175881.98,7144.78,33670.02,70443.31,0,1,0,1
326,61375.33,99841.16,129250.92,87816.53,8368.7,1,0,0,0
27,52121.17,3219.96,130958.2,12115.48,136799.58,1,1,0,1
256,29864.21,60107.24,198353.4,30974.83,172387.22,1,1,1,1
25,95965.01,22227.73,52854.33,121374.83,17840.92,1,0,1,1
331,91867.91,91239.28,92757.17,53776.26,162162.54,1,1,1,0
523,11443.25,86723.54,167831.69,161121.1,109528.7,1,1,1,1
12,71463.02,149553.3,27605.71,96665.12,161932.98,1,1,0,1
154,50124.08,19811.54,197879.7,58107.83,158841.96,1,0,0,1
511,98589.34,167002.78,31508.15,186214.5,36324.82,1,0,1,1
316,40854.59,134095.84,80802.02,31060.57,136281.05,0,1,1,1
176,48044.34,193451.91,56426.93,44860.64,130342.03,1,0,0,1
457,98568.92,169278.96,84886.86,91561.07,36816.54,0,0,1,0
511,61668.73,155927.59,74008.02,162198.82,53126.26,0,0,1,1
12,69641.74,81650.31,72047.44,23548.13,136376.63,0,1,1,1
526,2137.01,98461.18,147070.49,79026.54,159005.11,1,1,0,1
72,18.25,234.53,85320.92,137533.56,115976.09,1,0,1,1
109,37103.28,165566.06,77304.52,19664.56,192783.14,0,0,0,0
270,17978.31,198911.92,138501.06,138651.4,84559.47,0,0,0,1
258,60747.53,77453.62,180842.27,167890.72,166174.27,1,0,1,1
48,40777.17,166953.89,150098.54,114158.47,184567.05,1,0,1,1
692,81534.83,175193.7,187634.64,195105.89,45575.07,1,1,1,0
699,60763.42,83163.77,6965.9,50006.11,129487.7,1,1,0,0
430,16385.74,161750.35,85321.24,98202.29,181046.81,1,0,1,0
540,12987.76,93335.25,29102.47,83749.97,34272.01,0,0,1,1
449,16406.69,19417.17,134328.94,169276.62,58324.01,1,0,1,0
719,84842.25,42613.49,195130.44,136198.44,80555.11,1,1,0,0
712,97127.7,176963.59,16382.15,85985.61,140292.26,0,0,1,1
616,60886.52,160749.19,122317.83,96650.49,166569.81,0,1,1,0
180,9538.47,55478.76,67477.16,9916.54,8741.78,0,1,0,0
72,75540.31,27769.09,124224.16,139326.69,49053.66,1,1,0,0
558,82857.36,141996.28,48755.88,42420.3,84318.32,0,0,1,1
532,68523.41,80748.18,72828.01,103365.45,190227.23,0,0,0,1
708,39835.47,17368.52,83540.18,146185.34,194913.05,1,0,1,1
414,62900.58,76732.04,96852.21,23310.65,132387.71,0,0,0,1
369,54560.85,173223.25,32777.94,149735.41,61036.32,0,1,0,0
544,23169.52,167345.87,128734.68,107792.68,178874.16,1,0,0,1
531,10213.91,87360.45,171053.49,51151.08,108750.33,0,1,1,0
153,42362.18,40869.51,179175.95,39141.58,54668.06,1,0,0,1
157,35159.99,124114.04,70093.23,29630.74,118775.89,1,0,1,1
145,65223.59,22773.99,171299.99,54812.6,69234.71,0,0,0,1
710,52286.65,199818.27,141225.47,46130.44,64905.97,1,0,0,1
606,20153.34,104135.22,129913.55,71416.5,167246.57,1,0,1,0
